px0,py0,pz0,x0,y0,z0,px1,py1,pz1,x1,y1,z1
0,0,2051.8,-1030.36,-2371.4,-14777,0,-0,0,-753.749,-2169.43,1100.88
0,0,2841.36,840.206,-5617.6,-14938.7,0,0,0,632.029,-5810.99,3716.97
0,0,3923.41,-3796.44,-953.57,-14897.5,40.8821,0.894032,647.771,-3435.19,-949.497,7500
0,0,3040.25,-3440.32,1591.95,-14841,0,0,0,-3634.95,1721.59,4055.3
0,0,2709.13,-5461.54,942.107,-14845.7,0,0,0,-5246.51,822.007,2694.11
0,0,3229.96,-5242.91,4879.95,-14877.9,0,-0,0,-5512.07,4121.33,4106.21
0,0,1188.3,2332.8,-4515.18,-14970.2,-0,-0,0,2148.45,-4509.59,-1491.55
0,0,4652.86,3583.05,2292.41,-14728.4,-103.51,33.3071,1127.95,3389.11,2398.83,7500
0,0,1918.8,5695.3,-955.487,-14881.6,0,-0,0,5707.05,-809.937,956.474
0,0,2986.45,-5514.99,5262.3,-14978.4,0,-0,0,-5821.81,5697.42,4550.16
0,0,5090.42,-4633.8,3237.22,-14965.5,65.8478,29.4394,1440.85,-4366.3,3454.58,7500
0,0,3664.95,-1163.04,-1220.23,-14813,-8.78107,-5.08444,466.096,-1347.15,-1299.84,7500
0,0,4686.52,4066.25,2407.05,-14962.4,-48.5238,-3.94189,1211.79,3816.56,2340.89,7500
0,0,3616.59,2648.17,4273.33,-14939.1,-2.02892,-12.9287,471.742,2585.71,4306.8,7500
0,0,1376.8,-3332.01,3545.58,-14812.8,0,-0,0,-3434.29,3291.97,-958.772
0,0,1849.63,-2252.42,-906.338,-14971.7,-0,0,0,-2412.81,-855.711,591.81
0,0,3178.83,-3824.28,-3276.78,-14895.1,25.9561,14.3569,114.861,-2890.44,-2289.65,7500
0,0,5500.36,-1997.42,4521.59,-14896.1,62.0805,-25.9947,2164.12,-1778.97,4516.13,7500
0,0,3404.89,-1320.93,-5578.82,-14400.9,-8.86051,-19.7877,260.572,-1935.86,-5778.08,7500
0,0,3323.37,2412.54,1799.53,-14234.6,-0,-0,0,2816.53,2364.68,4980.7
0,0,2171.76,5069.59,-5316.12,-14873.2,-0,0,0,4872.13,-5471.35,1836.37
0,0,2967.15,-3140.38,-1920.68,-14983.6,-0,-0,0,-3113.58,-1705.02,4170.58
0,0,5738.05,-1020.89,1066.81,-14961.1,51.4422,94.5572,2465.74,-767.927,1181.92,7500
0,0,3049.09,-4273.38,-1518,-14972.6,0,0,0,-4525.23,-1273.65,3853.87
0,0,3338.79,687.277,-5666.51,-14649.9,-4.82071,-17.1196,199.654,980.865,-5925.55,7500
0,0,5715.08,-3664.52,-5708.8,-14978.9,-41.8846,95.5236,2485.03,-3771.08,-5497.15,7500
0,0,1440.31,-3849.27,-5413.26,-14851.7,0,0,0,-3962.91,-5452.26,-622.292
0,0,1968.1,-1602.35,988.36,-14738.8,-0,-0,0,-2056.73,1189.86,910.918
0,0,2772.36,3002.87,1969.98,-14909.6,0,-0,0,2690.93,1686.6,2905.23
0,0,1569.03,-5449.6,5156.47,-14955.1,-0,-0,0,-5235.31,5150.36,-260.827
0,0,2361.54,3029.8,4980.87,-14962.1,-0,0,0,2530.99,5419.34,2250.83
0,0,5979.9,2272.93,-5329.01,-14865.5,-58.0618,-62.7447,2598.08,2238.64,-5596.79,7500
0,0,2505.36,-314.736,-298.629,-14907.2,-0,-0,0,-640.856,-525.483,2387.85
0,0,2719.55,3309.45,-1248.89,-14787.9,-0,0,0,3366.04,-967.278,3285.1
0,0,4405.28,3061.41,842.382,-14797.9,-5.08637,53.6986,1036,3085.78,1021.39,7500
0,0,3700.13,498.705,2483.06,-14874.4,-22.6658,14.6516,532.63,360.165,2573.79,7500
0,0,1347.67,-3093.41,-1146.95,-14866.8,0,0,0,-2628.05,-1042.74,-1023.45
0,0,2413.22,2230.83,-283.038,-14978,-0,-0,0,2097.92,-10.6497,2021.79
0,0,1192.73,-3053.47,2289.95,-14859.6,-0,0,0,-3010.17,2379.26,-1443.3
0,0,2871.54,-1595.69,5606.76,-14978.6,0,0,0,-1173.62,5882.73,3694.89
0,0,3825.17,-5105.33,745.74,-14826.6,20.0051,4.94969,181.628,-4354.06,516.653,7500
0,0,4591.29,-1998.42,-802.882,-14921.6,-25.9757,-72.9057,1420.35,-2049.61,-951.669,7500
0,0,5790.2,-3049.44,-1695.93,-14707.8,-58.3638,99.7444,2176.83,-3351.07,-1399.71,7500
0,0,2228.79,-857.369,-2796.67,-14911.2,0,-0,0,-805.294,-2739.53,1983.2
0,0,1232.56,-5145.88,5362.5,-14872.9,-0,-0,0,-5153.31,5222.55,-1373.08
0,0,1048.67,3473.91,-1815.87,-14763.6,0,0,0,3622.43,-1598.83,-2081.55
0,0,5105.92,-908.861,3420.76,-14914.2,-51.9901,-42.504,1720.65,-833.712,3381.96,7500
0,0,3260.68,-2868.42,-4916.09,-14629.6,6.75224,-19.2587,73.3037,-2412.49,-5446.84,7500
0,0,5095.72,3335.46,1756.66,-14973.2,-92.5892,90.4147,1897.91,3035.71,2020.78,7500
0,0,2457.63,4275.32,-1875.72,-14963.9,0,-0,0,4322.49,-2080.94,2279.04
0,0,1803.06,2722.23,4325.89,-14519.9,-0,-0,0,2532.17,4302.44,535.694
0,0,4257.39,1894.77,-4766.22,-14898.3,-14.3406,32.3228,684.103,1846.21,-4460.65,7500
0,0,3718.34,1231.92,462.492,-14875.1,0.946675,42.0101,406.147,1188.64,728.851,7500
0,0,1108.35,-4760.51,1265.93,-14959.1,-0,-0,0,-4900.41,941.83,-1777.42
0,0,5590.66,2659.75,-2014.57,-14936.2,-42.6564,81.5545,2133.64,2462.84,-1696.73,7500
0,0,1103.94,-1806.26,-1528.51,-14858.1,-0,-0,0,-1808.53,-1689.02,-1748.98
0,0,5773.51,4629.41,-830.183,-14969.8,91.6654,-82.1056,2350.25,4904.33,-898.888,7500
0,0,5054.62,4976.86,-264.948,-14951.3,65.5874,58.4917,1202.62,5414.09,-77.0199,7500
0,0,1410.22,-119.386,-4258.25,-14966.2,0,-0,0,141.686,-4314.07,-782.782
0,0,1696.54,-1885.24,-2899.56,-14923.7,0,0,0,-1789.03,-2928.2,62.9547
0,0,4478.32,-110.727,-3496.62,-14979.2,17.9223,53.3316,1131.44,-179.203,-3274.7,7500
0,0,4799.56,49.7952,-1745.68,-14855.4,-81.7227,-23.9712,1783.27,-158.767,-1842.73,7500
0,0,2950.43,-2226.85,654.409,-14806,-0,0,0,-2109.67,1169.03,3980.37
0,0,1039.59,3885.76,5469.65,-14977.3,0,-0,0,4060.75,5596.63,-1880.28
0,0,2864.4,-1764.38,-1344.23,-14941.2,0,-0,0,-1367.17,-1111.19,4075.18
0,0,3958.4,-921.53,-4318.17,-14969.4,8.90425,-22.7939,444.668,-927.295,-4473.45,7500
0,0,4562.48,-2304.38,673.596,-14938.7,-34.3907,-38.6456,934.778,-2291.01,465.485,7500
0,0,5760.99,1462.25,-213.613,-14931.3,-68.8758,47.1808,2571.74,1302.49,-111.447,7500
0,0,3269.55,-2973.57,1839.47,-14604.1,0,-0,0,-2622.52,2300.13,4675.81
0,0,1175.01,-2608.98,1923.31,-14825.9,-0,0,0,-2769.6,1923.25,-1528.38
0,0,2832.36,-5124.49,-5674.28,-14982.9,0,-0,0,-5140.67,-5344.27,3365.44
0,0,3122.75,-4401.14,1604.46,-14957,-0,0,0,-4406.7,1273.59,4463.49
0,0,2497.12,-2796.15,3815.51,-14959.2,-0,-0,0,-2785.31,3969.16,2262.88
0,0,4423.6,1594.22,-5272.05,-14963,-22.3601,42.013,1280.38,1433.96,-4948.31,7500
0,0,2169.62,550.027,-3770.34,-14849.3,0,0,0,784.462,-3910.3,1786.77
0,0,1059.38,545.547,3847.02,-14642.7,-0,-0,0,462.968,4045.95,-1869.81
0,0,1531.26,-589.875,-4295.91,-14888.9,0,0,0,-450.699,-4235.16,-766.456
0,0,4243.01,-1808.09,2427.75,-14948.8,-79.2252,71.3263,1097.33,-2096.65,2731.26,7500
0,0,4908.24,-5390.13,-1293.65,-14892.7,-75.2822,-115.101,1734.94,-5655.69,-1505.09,7500
0,0,4791.5,806.381,-2268.13,-14987.6,-10.0944,55.3033,1673.38,994.355,-1997.18,7500
0,0,2819.37,-4459.25,105.735,-14762,-0,-0,0,-4213.85,-388.96,3631.37
0,0,3802.46,1918.87,3869.8,-14987.6,0,0,0,1848.15,3830.26,4964.84
0,0,1481.74,2247.07,-1153.98,-14961.6,-0,0,0,2238.22,-1157.26,-632.931
0,0,4637.23,-3595.19,4611.92,-14972.9,-4.28648,23.5572,1287.07,-3568.86,4778.25,7500
0,0,3589.49,-3579.57,4299.52,-14976.5,-17.8248,9.42565,301.979,-3766.69,4339.88,7500
0,0,4526.97,-20.2649,-4075.16,-14976.1,-4.60495,26.9041,933.143,-107.638,-3640.43,7500
0,0,5564.66,-66.7216,3768.87,-14786.9,21.7585,-13.0305,2007.55,-37.5069,3726.02,7500
0,0,5179.49,-3643.26,-1228.34,-14783.7,-0.062951,-17.8558,1857.49,-3537.89,-1235.83,7500
0,0,2890.74,-2140.8,-4778.77,-14683.1,0,-0,0,-2565.42,-4792.83,3639.23
0,0,1861.1,-2195.82,-2584.35,-14990.2,-0,0,0,-2375.54,-2783.83,605.498
0,0,2602.74,-2486.7,3941.21,-14980.2,0,0,0,-2463.96,3703.74,3088.61
0,0,3218.65,-1841.62,3067.65,-14907.6,0,0,0,-1988.7,3272.81,4153.32
0,0,3161.67,-3566.92,-547.292,-14958.2,-0,0,0,-3632.07,-369.13,4608.52
0,0,4816.01,-5.50685,-4131.79,-14942.5,-124.645,-68.3741,1498.69,-547.257,-4420.61,7500
0,0,1642.27,-2654.93,244.079,-14964.2,0,0,0,-2243.84,142.167,-121.929
0,0,2253.41,1711.24,4957.48,-14905.9,-0,-0,0,1858.15,4948.33,2015.41
0,0,4126.32,-2721.45,4948.33,-14971.6,13.509,-33.3877,1044.12,-2812.34,4680.44,7500
0,0,5787.91,-2979.79,-5197.49,-14963.5,-23.5839,1.7708,922.581,-2986.55,-5286.18,7500
0,0,3569.25,3075.67,-5521.32,-14956.8,38.8594,3.50497,429.346,3704.03,-5741.98,7500
0,0,2312.6,-2926.97,3669.93,-14994.3,-0,0,0,-2894.57,3652.38,2410.38
0,0,5472.9,134.86,-1364.06,-14988.9,-67.7692,48.6083,2259.61,-81.1281,-1290.79,7500
0,0,1614.92,-2733.83,4105.27,-14968.2,0,0,0,-2406.67,4334.49,-281.18
0,0,3246.46,-745.78,1496.85,-14930.3,-0,0,0,-1150.25,1262.43,3884.54
0,0,4501.09,-3745.19,2766.86,-14690.3,-20.0949,4.95242,948.235,-4013.49,2772.33,7500
0,0,1844.15,-460.382,2701.96,-14954.9,0,-0,0,-414.437,2890.85,844.22
0,0,1759.22,-2688.5,2188.24,-14876.5,-0,0,-0,-2695.56,2154.11,409.701
0,0,3311.69,4164.41,-2292.43,-14988.8,0,0,-0,4284.92,-2360.05,4733.79
0,0,3155.01,141.819,5548.36,-14680.2,0,0,0,556.716,5577.38,4691.22
0,0,1269.26,-703.558,-5266.18,-14958,0,-0,0,-756.516,-5224.9,-1087.85
0,0,3313.32,5706.06,-4403.99,-14985.6,-26.1277,-24.1722,161.419,4783.35,-4982.08,7500
0,0,4917.02,-3002.96,-2208.95,-14956.4,-2.14292,101.61,1611.06,-2917.65,-1927.04,7500
0,0,4326.87,3203.63,-2516.33,-14758.9,-29.591,-10.0286,1212.34,3097.68,-2659.7,7500
0,0,4315.7,2630.25,-921.255,-14925,-3.01922,-11.0987,829.868,2553.11,-1099.84,7500
0,0,1472.34,-4446.45,-958.877,-14925,-0,-0,0,-4479.77,-1019.98,-502.557
0,0,2667.15,1144.21,-5026.47,-14840.1,0,-0,0,1586.43,-5144.85,3095.13
0,0,2241.46,-1569.05,4642.07,-14839.9,0,-0,-0,-1917.83,4379.03,2036.92
0,0,3071.27,5376.12,-2493.11,-14985.8,-0,0,0,5797.49,-2452.68,4027.59
0,0,1891.22,-2871.53,595.246,-14965.2,0,-0,0,-2879.74,629.962,508.089
0,0,5512.27,4279.45,4139.85,-14959.6,82.6088,-40.8971,2003.88,4354.61,3941.53,7500
0,0,1662.2,3783.55,1709.3,-14683.3,0,0,0,3648.77,1723.57,-192.524
0,0,3526.04,-3512.18,2557.78,-14961.5,56.2916,-25.0039,385.172,-2715.01,2312.34,7500
0,0,3809.07,-2981.3,-2927.49,-14952.2,-45.8478,-28.4535,716.659,-3409.46,-3212.79,7500
0,0,5430.72,-159.561,-2259.9,-14655.3,-47.7569,-4.09829,2127.74,-339.222,-2282.3,7500
0,0,2491.65,4929.89,-5703.13,-14905.7,0,0,0,5451.67,-5746.25,2372.52
0,0,2820.69,-4111.12,-4154.54,-14994,-0,-0,0,-3824.58,-3930.7,3224.09
0,0,5824.03,2696.35,3215.89,-14989.1,84.6671,-66.0353,2458.63,2857.78,2998.84,7500
0,0,3761.24,-2195.64,-2462.96,-14745.7,-39.4536,-64.8214,736.729,-2505.83,-2773.6,7500
0,0,4907.53,-4028.28,1464.86,-14846.5,18.898,-41.6454,1449.02,-3937.75,1312.88,7500
0,0,1142.24,-2169.59,4204.4,-14953.5,-0,-0,0,-2137.67,4191.69,-1689.58
0,0,3247.89,671.606,4213.87,-14848.8,0,-0,0,673.796,4627.9,4684.07
0,0,1635.56,-5393,-1470.95,-14969.4,-0,0,0,-5469.87,-1327.82,-58.1122
0,0,1063.8,64.7034,-3277.91,-14983.8,-0,-0,0,239.062,-3317.62,-2044.63
0,0,4632.71,-2186.24,-4972.82,-14913.1,-24.3405,-108.231,1187.08,-2449.56,-5284.29,7500
0,0,2009.18,-5278.12,-1356.11,-14994.5,-0,0,0,-5404.85,-1864.54,1281.8
0,0,4230.33,3146.46,-4062.03,-14942.4,38.6868,47.4162,839.168,3190.24,-3893.53,7500
0,0,4765.02,-2946.42,-4271.9,-14935.1,8.29331,-57.3021,1297.83,-2987.14,-4462.71,7500
0,0,2000.44,-4085.9,-786.789,-14967.2,-0,-0,-0,-3629.23,-798.997,1087.82
0,0,4990.1,-3023.03,4990.83,-14931.7,-31.8259,44.4914,1643.3,-3142.63,5016.87,7500
0,0,1861.48,5604.36,-768.292,-14997.9,0,0,0,5599.83,-1235.4,344.298
0,0,3831.44,-1215.14,1454.27,-14961.8,5.90747,33.377,743.941,-1236.98,1993.86,7500
0,0,4236.32,-1044.03,4766.19,-14923.5,72.5355,-78.0083,1011.23,-748.665,4394.55,7500
0,0,5628.69,-2575.72,-2503.02,-14675.4,-28.3982,-156.353,2471.86,-2522.97,-2757.4,7500
0,0,1320.88,1082.61,353.746,-14950.7,-0,-0,0,1260.43,444.725,-970.369
0,0,4716.33,3787.49,-4672.74,-14976.4,110.337,98.5384,1044.69,4337.39,-4252.26,7500
0,0,1780.78,-3219.65,-3755.35,-14770.6,-0,0,0,-3367.93,-3414.69,566.626
0,0,5163.37,5518.6,4969.7,-14990.1,3.11515,-102.368,1755.76,5481.41,4814.01,7500
0,0,4691.26,-4982.13,-173.225,-14979.7,78.6319,95.7184,1461.46,-4789.36,181.858,7500
0,0,3178.22,-731.194,793.285,-14995.9,0,-0,0,-886.014,939.661,4862.59
0,0,2536.12,-2844.11,3634.87,-14794.5,-0,-0,0,-2218.32,3475.2,2053.53
0,0,5877.61,-1790.31,-5211.96,-14988.9,9.4244,40.6534,2103.19,-1798.3,-5008.22,7500
0,0,5897,157.085,5149.51,-14735,-55.4295,21.463,2309.29,56.0522,5188.39,7500
0,0,5774.77,-3403.33,5243.25,-14965.7,34.7593,92.9044,1824.71,-3208.49,5647.13,7500
0,0,4953.61,2713.12,-2044.96,-14982.9,-8.6614,12.6491,1729.05,2595.09,-2014.46,7500
0,0,1605.61,2755.16,2320.97,-14980.7,-0,0,0,2633.01,2329.41,-274.673
0,0,5365.28,-1823.47,401.146,-14970.3,-83.3808,46.479,1789.69,-2069.46,372.302,7500
0,0,1523.92,-5211.74,5497.67,-14985.1,-0,0,0,-5363.9,5749.42,-285.765
0,0,2606.96,-5494.79,-4322.23,-14958.2,-0,0,-0,-5830.26,-4654.92,3134.86
0,0,3613.07,-5157.94,1776.15,-14911.7,-8.1052,32.1186,309.319,-5508.28,2318.86,7500
0,0,5754.76,1384.7,3818.86,-14963,-6.7619,-30.5777,1973.08,1291.9,3630.7,7500
0,0,3349.24,-3793.25,-1561.62,-14885.7,0,0,0,-4018.51,-1523.63,4653.11
0,0,4084.94,-921.191,4793.92,-14968.8,12.2582,-12.2721,789.32,-823.728,4520.07,7500
0,0,1938.47,-4299.72,-2385.38,-14985.7,0,-0,0,-3889.09,-2332.78,896.473
0,0,3893.6,1663.92,-3500.17,-14957.8,67.8947,-52.1179,692.77,2239.87,-3957.79,7500
0,0,1901.38,-3603.59,-5393.95,-14922.6,-0,-0,0,-3325.37,-5767.93,745.951
0,0,2916.17,-334.057,4639.01,-14904.6,0,-0,0,-248.068,5081.7,3711.02
0,0,1308.74,644.442,-5577.2,-14879.7,-0,-0,0,899.922,-5852.81,-1099.95
0,0,5040.29,1375.89,1636.44,-14866.2,32.806,-2.31986,1403.6,1259.48,1386.64,7500
0,0,2710.21,5215.06,-926.127,-14911.5,-0,0,0,4945.36,-678.6,2826.51
0,0,1844.64,2046.9,-1193.73,-14913.3,0,-0,0,2167.09,-1437.71,392.702
0,0,1684.16,-5290.64,-2070.39,-14971.6,-0,-0,0,-5452.65,-2235.02,51.2859
0,0,4144.82,5163.99,1423.84,-14996.4,-10.8493,57.9537,852.244,5148.26,1683.41,7500
0,0,2541.14,-1248.21,-2578.98,-14949.4,-0,-0,0,-1111.14,-2804.66,2931.11
0,0,5671.04,-927.539,-975.299,-14950.2,9.12957,-10.5998,2196.35,-892.81,-1029.2,7500
0,0,5902.64,509.507,-2262.35,-14972.1,-81.6182,-34.0519,2545.02,318.686,-2309.43,7500
0,0,2420.42,4878.24,3176.88,-14968.5,-0,0,0,4736.42,3649.34,2305.42
0,0,5182.91,-5458.95,-2841.18,-14907.9,-40.7933,-35.268,2141.49,-5599.13,-2903.94,7500
0,0,2628.64,-3698.4,5591.87,-14934.4,-0,0,0,-4002.45,5441.19,2751.39
0,0,2335.19,140.619,5662.75,-14848.5,-0,-0,0,185.59,5580.68,1130.44
0,0,5147.01,2262.17,1903.81,-14970.7,58.6622,55.6454,1348.55,2641.42,2090.54,7500
0,0,3994.75,2590.88,-1206.88,-14986.7,-16.7726,-20.7767,735.162,2708.46,-1498.18,7500
0,0,1905.82,2257.18,2859.92,-14767.7,0,0,0,2280.02,2939.32,663.291
0,0,3349.14,4791.14,1868.1,-14900.4,-20.1169,-49.3123,314.055,4873.58,1652.99,7500
0,0,1659.16,-2801.7,-5657.92,-14979.8,-0,0,0,-2788.26,-5773.6,130.67
0,0,2538.13,4220.57,-469.34,-14911.1,0,-0,0,4243.83,-433.403,3055.89
0,0,1134.97,1175.39,3939.65,-14984.1,0,-0,-0,1219,3760.31,-1555.44
0,0,5758.96,2140.63,-5313.2,-14809.9,2.1223,-74.7528,2379.04,2257.58,-5605.58,7500
0,0,5984.24,5521.14,-2969.71,-14868.4,1.5385,29.734,2605.73,5628.57,-2874.57,7500
0,0,1809.04,5088.37,-627.182,-14853.2,-0,-0,0,5200.5,-464.104,604.56
0,0,5741.21,3465.37,4263.21,-14924.4,94.1322,-38.9546,2622.17,3705.36,4203.58,7500
0,0,5538.54,5745.91,-4073.13,-14998,-13.0864,-9.04544,2100.79,5603.93,-4104.91,7500
0,0,3916.11,-1850.79,4872.66,-14628.8,33.2421,73.0089,504.532,-1441,5471.15,7500
0,0,2661.05,5191.45,-1853.44,-14882.5,-0,0,0,5305.62,-1173.34,2351.83
0,0,2947.1,693.083,1634.46,-14907.7,-0,-0,0,973.589,1773.52,3861.5
0,0,3887.43,-2783.2,-390.786,-14981.1,-53.0051,48.1023,739.577,-3125.57,-290.708,7500
0,0,4253.02,-5334.36,-4433.22,-14910.3,34.8,-10.842,962.329,-4852.97,-4455.49,7500
0,0,4942.77,1897.2,-1165.98,-14949,-40.7696,-37.548,1535.84,1691.02,-1359.59,7500
0,0,1927.92,347.842,5014.58,-14929.6,-0,-0,-0,890.771,4665.97,-27.0295
0,0,2427.3,1390.75,1858.51,-14789.8,-0,0,0,1098.52,1925.53,2479.69
0,0,3813.77,-2303.8,-5451.55,-14887.5,41.9095,7.55114,724.454,-2070.6,-5161.08,7500
0,0,3924.45,-1522.44,-2315.4,-14908.1,-45.0324,71.5811,583.89,-1803.74,-1883.04,7500
0,0,2132.51,-3222.99,-5112.26,-14880.4,0,0,0,-3413.72,-5132.07,1571.38
0,0,1455.66,-3847.6,2174.31,-14973.9,-0,0,0,-3999.45,2202.01,-585.038
0,0,1750.92,-4403.7,-1071.2,-14932.3,0,0,0,-4737.92,-1158.14,506.564
0,0,3492.66,4535.98,5374.26,-14772.5,51.2388,24.9017,385.077,4902.14,5515.18,7500
0,0,1163.15,-4769.34,4058.53,-14963.7,-0,-0,0,-4653.03,4026.56,-1564.68
0,0,5949.76,1837.32,559.461,-14878.3,1.24571,-85.1386,2621.07,1921.46,318.906,7500
0,0,5220.61,647.258,-5623.66,-14937.5,-34.0925,9.01094,2005.76,497.14,-5664.41,7500
0,0,4346.98,-1369.33,-5260.6,-14891.3,-3.33902,18.6998,986.769,-1090.78,-5169.43,7500
0,0,3226.77,-716.204,-4063.83,-14792.6,0,-0,0,-674.993,-4068.12,4989.97
0,0,1816.59,4109.81,3084.39,-14987.4,-0,0,0,4079.75,3297.48,299.332
0,0,3906.52,853.043,4484.88,-14890.7,24.5907,-53.9199,592.058,1017.34,3714.23,7500
0,0,2811.21,-1054.61,2800.77,-14887.6,0,-0,0,-1196.04,2631,3199.89
0,0,2281.21,1210.07,-4082.9,-14995.1,0,0,0,1579.94,-4095.66,1419.48
0,0,3746.02,-1274.78,415.345,-14968.4,19.1931,-4.55321,580.099,-1318.82,420.37,7500
0,0,3544.89,-5338.42,-736.975,-14817.5,37.2658,91.6068,554.027,-5043.58,-265.312,7500
0,0,3590.01,1769.97,-2535.61,-14926.7,56.1395,7.90063,436.706,2591.63,-2390.69,7500
0,0,5123.48,-1898.22,5159.54,-14989.8,-49.5576,43.8485,1582.5,-2018.72,5451.59,7500
0,0,3280.92,-3553.16,4742.76,-14633.7,-26.7153,-15.5643,160.841,-4188.97,4177.68,7500
0,0,1976.48,-426.384,2383.96,-14967.5,0,0,0,-165.546,2215.97,1150.42
0,0,1710.75,4802.24,425.169,-14824.9,-0,0,0,4922.66,509.671,-119.218
0,0,3076.29,417.111,-3751.62,-14838.7,0,0,0,732.236,-3736.76,4486.68
0,0,1209.98,3261.22,-4945.44,-14831.3,0,-0,0,3044.14,-5143.76,-1440.04
0,0,4371.59,4007.81,-1417.69,-14741,5.09489,15.0473,1107.32,3839.42,-1481.41,7500
0,0,4075.39,-544.537,-3166.32,-14971.2,61.1705,-18.8995,896.566,-418.189,-3242.22,7500
0,0,5888.46,1529.89,2783.32,-14964.3,104.975,69.3205,2308.12,1755.17,2895.26,7500
0,0,1671.56,-3450.76,3953.35,-14593.2,-0,0,0,-3679.82,4110.25,-63.221
0,0,1922.98,504.492,1613.49,-14953.9,-0,0,0,226.264,1709.84,1013.08
0,0,2682.93,-2341.62,4752.55,-14979.4,-0,-0,0,-2552.46,4547.41,3170.18
0,0,1954.35,-1898.66,-5387.92,-14963,-0,-0,0,-1892.68,-5302.29,894.335
0,0,2752.1,-941.58,4314.91,-14974.4,0,-0,0,-630.79,4097.84,3152.31
0,0,2131,5642.04,2701.18,-14908.2,0,0,0,5761.09,3075.3,1096.23
0,0,1662.72,-3622.35,5619.85,-14948.9,0,0,0,-3814.8,5597.4,-159.657
0,0,4995.55,3984.96,-3558.15,-14705.4,40.4713,-55.352,1587.46,3990.9,-3709.96,7500
0,0,3455.65,5489.05,-4369.95,-14822.6,6.71985,-9.0068,321.11,5043.84,-4663.45,7500
0,0,3145.28,3458.28,-1157.34,-14926.6,0,0,0,3913.58,-1451,4406.1
0,0,5740.18,-2457.3,-14.8376,-14731.7,25.2069,-53.5523,2415.62,-2342.19,-141.454,7500
0,0,1689.78,-1505.97,-2542.3,-14968.3,-0,0,0,-1475.1,-2219.2,98.7761
0,0,4573.85,3370.02,1468.29,-14834.8,28.0164,-33.2107,1135.67,3465.35,1422.71,7500
0,0,3116.69,5479.14,5348.23,-14787.8,-0,0,0,5392.3,5507.77,2768.21
0,0,1763.38,-4487.61,-692.89,-14951.6,-0,-0,0,-4305.65,-777.522,164.284
0,0,3894.73,-4154.34,-32.6071,-14906,39.2042,-30.7203,634.777,-4169.6,-389.752,7500
0,0,5377.56,-4713.84,-3091.07,-14990.6,-37.2662,-25.6702,2230.99,-4834.38,-3204.53,7500
0,0,3711.02,241.56,2189.03,-14989.3,41.1799,-22.2609,581.252,581.019,1919.14,7500
0,0,1768.12,5185.95,-1444.56,-14995,0,-0,0,5108.18,-1338.96,311.694
0,0,2961.21,-5045.12,-1760.39,-14740.5,-0,0,0,-4727.04,-1486.9,3821.04
0,0,3560.91,2023.03,-4328.14,-14942.6,53.9116,41.84,390.491,2646.22,-3815.75,7500
0,0,3906.11,-3974.33,5337.12,-14556.2,15.222,44.9784,482.413,-3663.91,5759.66,7500
0,0,2028.47,-778.023,1676.47,-14947.4,-0,0,0,-532.276,1700.33,949.139
0,0,1530.59,-4359.02,733.083,-14970.8,0,0,0,-4411.47,901.355,-351.453
0,0,2036.33,5574.81,-1656.39,-14968.4,0,-0,0,6053.73,-1564.58,1023.07
0,0,2439.77,-278.247,-4209.02,-14962.4,0,0,0,231.81,-3900.51,2096.35
0,0,4232.89,-2932.19,-5543.81,-14794.7,16.5767,-15.5686,982.029,-2800.08,-5611.33,7500
0,0,4833.15,-4763,846.327,-14985.3,42.1198,38.4935,1723.6,-4547.99,1145.4,7500
0,0,1304.31,1470.74,3683.66,-14946.5,0,0,0,1509.66,3764.14,-927.562
0,0,5678.95,-4893.81,-824.024,-14917.9,22.1251,-8.75507,2296.45,-4974.06,-739.297,7500
0,0,5741.14,-4928.08,3907.6,-14672.8,7.54705,-1.49314,2367.71,-4894.88,3940.45,7500
0,0,3394.25,-3727.28,1505.08,-14993.1,36.0073,56.5164,316.951,-3610.29,2186.18,7500
0,0,3100.36,560.134,-1897.13,-14812.6,0,-0,0,786.217,-2219.66,4342.05
0,0,4499.76,4132.34,-1051.96,-14992.5,33.8455,-69.753,1277.07,4738.48,-1384.9,7500
0,0,3908.43,4960.02,-4672.68,-14873.6,57.7994,97.3359,560.703,5142.67,-3711.83,7500
0,0,2679.52,-3176.71,-3249.09,-14861.7,0,0,0,-2313.61,-3413.1,3357.34
0,0,5724.76,4993.47,175.441,-14843.8,56.1266,75.4818,2441.69,5150.25,393.702,7500
0,0,1386.05,1267.01,-3721.64,-14934.6,0,0,0,1327.2,-3728.74,-834.754
0,0,4961.33,4608.58,4687.72,-14960,-32.3904,-14.689,1779.08,4596.07,4634.39,7500
0,0,5973.81,-858.805,657.4,-14921.3,-14.607,46.2134,2441.01,-900.502,969.29,7500
0,0,1473.89,3324.24,-708.322,-14905.9,-0,-0,0,3240.13,-399.308,-578.642
0,0,2449.53,-1132.85,-3486.74,-14383,0,-0,0,-1255.12,-3367.11,2548.66
0,0,4731.26,2457.69,-1079.91,-14963.8,-112.686,-8.75488,1276.27,1947.67,-1166.06,7500
0,0,3383.61,5523.46,-4749.48,-14949.2,17.2152,36.6523,205.253,5568.77,-4292.02,7500
0,0,5018.25,-1328.95,-3442.15,-14958.4,104.599,85.6348,1910.03,-1053.05,-3231.53,7500
0,0,2965.74,713.228,2938.3,-14886.1,0,-0,0,693.889,2860.36,4027.38
